Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_11_01_pt5_3_2Mar11_Owl_10-10-15	0.023885	0.030194	30.2626	36.712	16.63	16.25	14.34	34.99	16.19	5.092	4	331	6617	1.266	1.054	0	0	918.6561	0.051845	0.762742	0.121265	0.297	531.5	1753800	536.921	1.85E+07	0.003894	0.008221	1.942	1.942	2.578	248.85	815	0.0535	0.0987	0.1631	0.2266	6.38	-6.381	2127	1823	1599	0.051282
QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10	0.00448	0.009209	31.0726	64.655	16.33	16.52	9.64	20.04	16.09	4.1	4.357	852	8518	1.61	1.127	0	1	876.6043	0.045224	0.832825	0.152439	5.26	346	115640	502.472	355634	-0.00632	0.020543	-2.9	-2.898	20.558	129.7	853	0.0663	0.1337	0.2003	0.2914	6.83	-6.83	3850	2868	2525	0.055446
QC_Shew_11_02_FA_Run-6_5Dec11_Cougar_11-07-42	0.006697	0.024697	32.8663	109.0783	23.05	23.87	19.16	19.46	22.84	2.841	2.701	1056	10555	1.523	1.135	0	0	885.2616	0.071151	0.79572	0.117565	1.232	553.9	1168550	1399.563	2490600	-0.000476	0.011339	-0.246	-0.245	4.309	49.65	735	0.2413	0.2398	0.2115	0.3059	8.8	-8.795	6911	3747	3022	0.057578
QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30	0.003855	0.006057	31.8929	28.4703	19.01	20.73	13.46	17.08	20.38	7.265	4.857	967	9670	2.253	1.25	0	0	775.9652	0.001623	0.396916	0.065747	0.52	281.8	871480	590.041	2387300	-3.07E-02	0.03935	-17.218	-17.217	1.371	153.2	796	0.0257	0.0441	0.0574	0.135	6.15	-6.15	1674	1417	1334	0.094453
QC_Shew_11_03_0pt5-08_19Sep11_Jaguar_11-06-30	0.002235	0.004789	29.0822	53.8818	17.88	17.98	12.14	21.27	17.77	4.651	4.627	858	8582	1.549	1.131	0	0	1022.572	0.178755	0.256434	0.026673	1.436	399.4	426860	88.823	1337450	-0.003964	0.011444	-2.002	-1.996	10.402	108.6	744	0.0438	0.1106	0.1391	0.2015	6.37	-6.37	2976	2434	2170	0.060369
QC_Shew_11_03_e_1Sep11_Jaguar_11-07-16	NULL	NULL	0	NULL	9.19	5.84	5.71	10.85	5.65	0	0	0	0	0	0	4	4	0	0	0	0	39.9825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66	-5.661	0	0	0	0
QC_Shew_11_03_H_12Oct11__11-06-30	0.001207	0.011663	35.1061	70.8424	17.29	17.91	10.81	15.85	17.79	3.873	3.819	1060	10600	1.759	1.164	12	16	957.0099	0.112086	0.425926	0.072775	0.561	337.4	877885	295.509	2.58E+06	-0.019343	0.027889	-9.267	-9.264	3.271	112.4	785	0.0759	0.144	0.2076	0.283	6.98	-6.98	4652	3430	2906	0.086717
QC_Shew_11_03_pt5_3_12Oct11__11-06-28	0.001505	0.004704	34.2762	77.5465	15.58	16.55	11.21	15.67	16.01	3.691	3.907	1047	10471	1.643	1.133	1	2	933.009	0.154449	0.379487	0.064555	0.479	387.4	1281900	144.565	4.32E+06	-0.003636	0.016004	-1.785	-1.783	2.464	131.5	743	0.0639	0.1571	0.2182	0.3088	7.13	-7.131	4924	3934	3310	0.096375
QC_Shew_11_03_pt5_e6_b_14Oct11__11-06-26	0.002016	0.008314	33.0061	60.1404	16.57	16.94	13.15	19.63	16.77	4.934	4.819	937	9376	1.678	1.15	0	0	861.4356	0.04646	0.367625	0.049041	2.153	393.55	231505	414.252	638878	-0.012253	0.020979	-6.392	-6.39	13.513	145.45	835	0.0777	0.1318	0.1759	0.2545	6.84	-6.841	3533	2776	2460	0.152439
QC_Shew_11_03_pt5_f_11Jul11_Jaguar_11-05-05	0	0.000991	28.6349	52.8376	16.94	16.7	10.57	23.07	16.72	4.234	3.491	874	8745	1.501	1.101	0	0	992.5092	0.293391	0.290704	0.039226	0.484	252.7	697685	68.613	2.70E+06	-0.001931	0.019503	-1.016	-1.007	4.338	163.9	916	0.009	0.082	0.1341	0.2022	6.21	-6.213	2808	2368	1996	0.092685
QC_Shew_11_03_pt5_g_11Jul11_Jaguar_11-05-06	0.001202	0.001502	32.9999	50.4547	17.69	18.58	11.4	23.73	18.72	3.838	2.707	993	9932	1.55	1.113	0	0	1003.016	0.264749	0.311068	0.041931	0.473	255.7	679540	76.059	2.56E+06	-0.00185	0.016846	-0.889	-0.888	5.258	154.35	943	0.0249	0.116	0.1327	0.2055	6.28	-6.28	3100	2515	2098	0.088179
QC_Shew_11_03_pt5-c_9Oct11_Jaguar_11-06-28	0.001875	0.003751	30.028	44.4252	16.36	16.63	12.05	20.36	15.57	6.079	5.686	898	8981	1.822	1.173	0	0	800.4162	0.002812	0.403825	0.085489	0.709	370.9	413540	440.938	1147500	-0.0289	0.039161	-15.574	-15.573	3.373	169.5	864	0.0375	0.0731	0.1023	0.1871	6.23	-6.225	2472	2137	1960	0.088265
QC_Shew_11_03_Run-02_11Oct11_Tiger_11-02-43	0.003243	0.015876	31.9895	91.5926	18.9	18.06	15.68	26.13	17.41	2.929	2.921	445	4448	1.908	1.176	36	25	749.2723	0.021936	0.93646	0.225416	3.487	307.25	7.17E+04	126.179	1.54E+06	0.014119	0.016226	7.405	7.407	98.512	121.4	3135	0.476	0.5421	0.5689	0.5774	12.73	-12.732	5586	3984	3187	0.060559
QC_Shew_11_03_Run-02_ITMSMS_21Oct11_Tiger_11-02-43	0.006346	0.019902	35.135	148.029	21.29	21.4	18.35	20.99	20.39	1.247	1.584	1131	11311	1.442	1.117	0	0	799.7483	0.014051	0.861864	0.162676	0.963	245.65	858565	285.735	7123700	0.005392	0.009224	2.567	2.567	2.46	121.8	720	0.3955	0.2793	0.3574	0.4619	10.4	-10.402	10103	3551	3018	0.043406
QC_Shew_11_03_Run-03_29Oct11_Lynx_11-09-28	0.010129	0.011701	36.8961	77.5963	25.3	23.35	97.43	19.42	23.6	2.922	2.908	428	4280	1.444	1.09	5	4	849.0194	0.024969	0.605181	0.146067	1.0745	563.3	576420	169.771	4917150	0.016954	0.019671	8.646	8.651	3.278	324.6	1024	0.442	0.5313	0.5713	0.6097	12.41	-12.414	5514	3761	2940	0.05102
QC_Shew_11_03_Run-03_ITMSMS_24Oct11_Tiger_11-02-42	0.000342	0.009754	36.6806	79.6606	20.53	21.13	16.64	20.24	20.58	3.498	2.934	426	4262	1.369	1.075	0	0	824.4524	0.022059	0.755348	0.164104	0.458	482.8	914470	216.248	7866100	-0.000525	0.007672	-0.251	-0.251	2.185	436.7	1152	0.5372	0.5436	0.5268	0.5866	12.62	-12.62	5603	4356	3440	0.054942
QC_Shew_11_03_Run-07_29Oct11_Lynx_11-09-28	0.007589	0.005691	33.3103	71.2392	24.91	22.68	103.98	19.64	22.73	3.314	2.638	374	3745	1.475	1.091	8	6	854.0341	0.023341	0.492831	0.062688	4.899	701	209150	86.924	2054700	0.023804	0.026501	12.395	12.396	8.076	193.05	784	0.3475	0.4478	0.5183	0.5765	11.66	-11.663	4573	3256	2642	0.049584
QC_Shew_11_03_Run-4_25Jul11_Jaguar_11-07-19	0.000964	0.003212	30.1444	51.6514	20.78	22.6	9.94	12.83	23.28	4.227	3.174	898	8987	1.525	1.12	0	0	996.0048	0.23138	0.272592	0.038232	0.483	247.1	768465	73.078	2.62E+06	-0.004671	0.018009	-2.41	-2.41	4.603	158	924	0.0189	0.1191	0.1211	0.1999	6.27	-6.268	2963	2332	1981	0.064109
QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12	0.001569	0.006101	35.0765	81.7927	16.93	17.49	13.82	15.95	17.47	4.072	3.101	1067	10672	1.789	1.163	0	0	961.4665	0.116623	0.464462	0.078329	0.332	367.6	1615800	269.159	3947400	-0.004001	0.017348	-1.973	-1.972	1.999	125.25	789	0.103	0.1833	0.2303	0.3075	7.16	-7.155	5510	4281	3601	0.050264
QC_Shew_11_05_0pt5-08_23Oct11_Jaguar_11-10-12	0.001586	0.006521	35.2111	80.5428	17.16	17.87	11.6	16.6	18.15	3.294	3.127	1073	10730	1.779	1.168	53	53	1000.254	0.155624	0.496456	0.089985	0.338	389.1	1654700	225.717	4236500	-0.004041	0.01716	-1.893	-1.893	1.802	114.8	772	0.1158	0.2044	0.2377	0.3235	7.26	-7.263	5430	4124	3365	0.055572
QC_Shew_11_05_4_2Nov11_Tiger_11-09-30	0.002126	0.011257	33.5121	119.2704	20.36	21.1	15.28	18.36	20.99	3.501	3.092	985	9846	1.632	1.147	1	1	939.8249	0.114455	0.585043	0.112859	0.643	382.55	1243600	207.912	2937300	0.001164	0.01398	0.585	0.585	4.646	98.91	986	0.2815	0.2924	0.2954	0.364	9.46	-9.464	7609	5702	4601	0.065203
QC_Shew_11_05_5pt_2_29Nov11_Jaguar_11-09-25	0.000877	0.00307	35.4268	64.3863	21.19	22.12	11.89	19.19	21.83	3.736	2.943	1073	10730	1.667	1.168	0	0	977.5358	0.189257	0.379236	0.068854	0.427	333.4	1197200	165.436	3437300	-0.007336	0.019019	-3.617	-3.614	2.914	110.25	700	0.0851	0.1487	0.1756	0.2604	6.94	-6.936	4386	3466	2861	0.049283
QC_Shew_11_05_pt5_d_18Nov11_Jaguar_11-10-08	0.002116	0.003175	13.2322	35.7461	10.03	10.03	10.63	5.42	5.51	4.731	2.811	422	4223	2.127	1.294	0	0	752.1257	0.186514	0.157819	0.011478	49.212	410.45	3696800	581.709	1.88E+07	0.001389	0.014142	0.92	0.922	0.611	99.78	577	0	0.0021	0.0382	0.1436	6.43	-6.432	900	724	616	0.063312
QC_Shew_11_05_pt5_e_18Nov11_Jaguar_11-10-05	0.001109	0.005543	13.784	32.7916	13	13.19	13.18	5.51	5.5	3.203	3.075	438	4382	2.267	1.319	0	0	754.3968	0.180428	0.178899	0.019878	56.1185	383.2	3654500	415.929	2.04E+07	0.000694	0.014272	0.484	0.486	0.599	100.95	599	0.0002	0.0004	0.0403	0.1416	6.41	-6.412	873	680	560	0.0375
QC_Shew_11_05_Run-12_FTMSMS_24Oct11_Tiger_11-02-43	0.00032	0.001119	29.19	107.1257	21.59	22.05	18.35	24.82	22.26	2.423	3	469	4693	1.483	1.106	0	0	797.4669	0.024704	0.469862	0.047678	2.199	359	214970	91.834	1808100	-0.006556	0.008822	-3.537	-3.537	52.675	89.23	1821	0.2108	0.5398	0.5232	0.5842	11.52	-11.524	5937	3993	3388	0.067887
QC_Shew_11_05_Run-13_HCD_21Oct11_Tiger_11-02-42	0.00102	0.001785	26.3139	74.5234	20.24	20.47	15.57	18.66	20.96	2.682	3.474	497	4973	1.647	1.136	4	4	745.8953	0.028621	0.3274	0.011867	10	241.8	511005	212.43	4532900	0.000822	0.006922	0.504	0.504	29.053	32.92	1007	0.023	0.2796	0.3606	0.3841	7.84	-7.84	3759	2647	2374	0.053496
QC_Shew_11_05-pt5-3_4Dec11_Cougar_11-07-23	0	0.001407	28.8377	61.6207	24.02	24.85	19.53	21.29	23.15	4.317	3.692	976	9768	1.794	1.235	0	0	893.9233	0.061016	0.109828	0.000989	1.983	527.8	899660	411.954	2829000	0.000944	0.009742	0.567	0.567	6.029	26.91	343	0.1318	0.1335	0.1433	0.2003	7.86	-7.863	3415	2601	2382	0.049958
QC_Shew_11_05-pt5-8_4Dec11_Cougar_11-07-42	0	0.002199	26.3048	43.2621	23.36	24.22	20.39	20.98	23.66	5.167	5.978	845	8427	2.595	1.505	43	48	869.4363	0.073815	0.05985	0.000499	16.657	492.5	262070	286.173	1183550	0.002994	0.009913	1.792	1.792	19.914	28.44	377	0.0947	0.1078	0.1161	0.1564	7.45	-7.453	2191	1786	1674	0.044205
QC_Shew_11_06_01_10May12_Cougar_12-04-01	0.001044	0.002296	27.306	87.7463	18.85	20.63	10.52	16.29	20.14	4.705	3.96	815	8159	1.677	1.157	47	63	957.9907	0.166614	0.304936	0.028922	1.4625	115.75	376465	168.942	1.46E+06	0.00231	0.012403	1.166	1.166	15.599	174.6	962	0.1332	0.1951	0.2263	0.2974	7.47	-7.467	4601	3988	3419	0.047382
QC_Shew_11_06_01_8May12_Cougar_12-04-01	0.001415	0.016136	34.3761	102.7167	18.02	19.77	11.93	14.7	20.22	3.751	3.388	1030	10298	1.549	1.112	0	0	923.8171	0.106619	0.649405	0.168651	0.977	217.8	1018850	840.051	2585400	-0.008594	0.017295	-4.171	-4.17	7.57	165.85	997	0.2195	0.28	0.2704	0.3374	8.34	-8.335	6827	5378	4329	0.04158
QC_Shew_11_06_02_8May12_Cougar_12-04-03	0.001242	0.006922	34.4419	81.7899	20.06	21.79	14.11	13.37	20.72	3.892	3.851	853	8531	1.713	1.144	17	18	904.4993	0.094265	0.519524	0.087858	2.932	109.5	185880	344.816	4.26E+05	-0.012111	0.018067	-6.057	-6.055	56.246	153.4	1062	0.1956	0.2892	0.2344	0.2596	7.58	-7.583	5448	4583	3786	0.041733
QC_Shew_11_06_04_11May12_Cougar_12-04-03	0.001031	0.006774	34.7281	97.7595	18.89	20.63	13.34	10.16	20.93	3.718	4.031	911	8904	1.711	1.112	0	0	887.5272	0.058745	0.623231	0.110814	10.205	88.81	46200	209.474	1.27E+05	-0.002721	0.015735	-1.326	-1.325	50	159.2	984	0.1753	0.3418	0.3076	0.3203	8.12	-8.123	6567	5418	4420	0.042534
QC_Shew_11_06_04_13May12_Cougar_12-04-03	0.001146	0.012033	35.8004	97.4011	18.01	19.53	13.62	11.71	19.88	4.246	3.585	1245	10728	1.706	1.119	0	0	887.5272	0.035436	0.692081	0.124832	1.464	92.37	1273600	359.713	4298600	-0.001336	0.017713	-0.632	-0.631	6.613	144.4	877	0.1591	0.2569	0.2872	0.3608	7.87	-7.873	6743	5389	4472	0.045617
QC_Shew_11_06_200ng_3_7Mar12_Lynx_12-02-29	0.000443	0.002435	62.5898	36.0921	34.83	39.91	11.71	32.72	40.56	2.761	2.671	1690	16506	2.258	1.338	0	0	764.3954	0.017532	0.430209	0.067768	1.6495	368.8	258675	289.336	1502650	-0.00195	0.021635	-1.085	-1.085	5.77	178.95	780	0.0329	0.083	0.1296	0.2383	6.72	-6.72	4330	2780	2433	0.055898
QC_Shew_11_06_200uL-inj_Run-1_2Feb12_Tiger_11-12-10	0.001302	0.003038	18.9569	60.8222	21.44	22.06	48.06	18.51	22.98	4.276	3.585	633	6331	1.751	1.184	0	0	748.8906	0.059806	0.173491	0.008082	13.289	674.7	199520	204.598	941556	0.001005	0.009213	0.656	0.656	15.86	140.9	967	0.0082	0.0923	0.1426	0.2414	6.82	-6.823	2236	1792	1611	0.037244
QC_Shew_11_06_200uL-inj_Run-4_2Feb12_Tiger_11-12-09	0.00041	0.00123	19.3236	63.187	24.01	23.94	57.67	19.33	24.86	3.792	3.953	643	6423	1.732	1.182	2	1	749.8785	0.058448	0.209352	0.028693	10.201	454.7	15591	208.748	968503	0.001983	0.010431	1.316	1.318	14.036	141.5	964	0.0054	0.0982	0.146	0.2403	6.88	-6.881	2373	1896	1684	0.035629
QC_Shew_11_06_500ng_a_21May12_Lynx_12-02-29	0.001806	0.005719	61.5796	26.9732	29.71	36.55	12.39	9.14	36.3	3.972	3.192	1688	16875	1.861	1.221	1	1	854.4204	0.10201	0.466834	0.086935	1.276	353.3	196320	197.674	1058100	-0.004834	0.015094	-2.605	-2.605	18.776	164.7	782	0.0143	0.0547	0.0821	0.1575	6.5	-6.496	3195	2464	2105	0.052257
QC_Shew_11_06_500ng_c_22Mar12_Lynx_12-02-29	0.001437	0.00557	67.4248	41.2756	26.96	32.38	13.38	19.15	32.41	3.38	2.899	1861	18525	2.091	1.265	4	1	799.4146	0.023546	0.46156	0.084255	1.0275	477.7	461060	368.167	2.11E+06	0.00521	0.021842	2.781	2.784	3.322	208.1	789	0.0397	0.0906	0.1404	0.2569	6.73	-6.733	5309	3765	3271	0.060226
QC_Shew_11_06_500ng_e_21Mar12_Lynx_12-02-29-CapPump	0	0	7.663	0.9135	15.76	14.29	10.59	25.5	13.2	4.5	0	165	1616	1.515	0.899	0	0	913.5208	0	1.6	0	78.303	223.25	1702	54.812	9147	0.007454	0.016753	3.922	4.02	100	50.62	550	0.0002	0.0006	0	0.0018	6.05	-6.049	13	12	11	0
QC_Shew_11_06_5pt_1_12Mar12_Cougar_12-03-19	0	0	1.024	1.9531	12.67	12.67	12.88	14.78	12.64	0	0	24	241	1.218	0.873	0	0	438.2371	0	0	0	49.07	51.05	1951.7	1	57713	0.008727	0.008727	6.653	6.653	100	248.2	331	0	0	0	0.0041	5.93	-5.933	2	1	1	0
QC_Shew_11_06_5pt_1_21Mar12_Cougar_12-03-19	0.001184	0.017756	36.6584	115.1987	23.92	25.2	17.67	18.07	24.79	3.591	2.892	1195	11956	1.616	1.139	0	0	899.7778	0.092955	0.742417	0.199609	0.238	267.5	3981250	512.058	8617300	0.003535	0.018054	1.66	1.663	2.076	93.715	833	0.2504	0.2538	0.2776	0.3597	8.87	-8.874	8195	5865	4687	0.040324
QC_Shew_11_06_5pt_1_22Dec11_Jaguar_11-09-17	0.000854	0.009396	35.908	65.1944	23.16	26.25	11.56	16.93	25.85	4.247	3.422	1078	10782	2.177	1.266	1	1	899.1014	0.023853	0.558366	0.096494	0.478	316.4	1.27E+06	487.702	2.07E+06	-0.029916	0.039026	-13.928	-13.927	1.825	85.805	712	0.0996	0.1394	0.1748	0.2818	7	-7.001	4584	3471	2959	0.029402
QC_Shew_11_06_5pt_10_22Dec11_Jaguar_11-09-18	0.001474	0.008421	35.6226	66.6431	22.19	23.27	15.74	17.31	23.4	3.3	3.645	1068	10676	1.629	1.152	1	1	970.4718	0.145116	0.624645	0.138225	0.334	341.2	1781500	297.875	4.41E+06	-0.001011	0.017963	-0.49	-0.489	1.879	102.15	717	0.0924	0.1489	0.1984	0.2925	7.1	-7.103	4641	3518	2869	0.030673
QC_Shew_11_06_5pt_13_22Dec11_Jaguar_11-09-17	0.001357	0.008365	34.4833	64.06	24.78	25.85	18.12	16.88	26.3	3.133	3.176	1027	10270	1.669	1.163	4	4	977.5295	0.132504	0.613636	0.134648	0.366	311.9	1615700	273.227	3.85E+06	-0.004001	0.019851	-1.882	-1.882	1.85	98.49	728	0.0808	0.14	0.1867	0.2945	7.01	-7.013	4327	3221	2617	0.028659
QC_Shew_11_06_5pt_3_25Mar12_Cougar_12-03-19	0	0	25.0172	20.7857	25.84	26.51	18.73	27.64	24.88	15.241	5.8	696	6954	2.861	1.572	258	267	891.9711	0.017876	0.072555	0.001052	11.11	509.7	246920	91.165	977126	0.012254	0.017148	6.87	6.88	55.015	17.555	210	0.0345	0.0543	0.0621	0.0879	6.84	-6.844	1012	948	930	0.025806
QC_Shew_11_06_5pt_30_22Dec11_Jaguar_11-09-18	0.000624	0.006653	36.134	66.5578	21.5	22.77	10.5	17.27	22.43	3.295	3.123	1091	10909	1.633	1.154	0	0	963.264	0.153965	0.557737	0.127406	0.343	371.7	1729700	175.499	4.50E+06	-0.009883	0.022266	-4.702	-4.702	1.844	102.6	693	0.08	0.1471	0.1945	0.2857	7.05	-7.051	4683	3595	2944	0.034307
QC_Shew_11_06_5pt_5_13Mar12_Cougar_12-03-19	0.000657	0.005384	33.9482	112.1414	23.58	24.43	18.96	19.83	24.23	3.397	3.709	1066	10662	1.698	1.156	0	0	905.6519	0.056632	0.698957	0.122951	0.9825	292.4	791175	265.889	1749400	-0.001558	0.015446	-0.705	-0.705	11.596	67.2	661	0.2056	0.2679	0.3052	0.3742	9.2	-9.198	7377	5813	4740	0.042194
QC_Shew_11_06_5pt_6_13Mar12_Cougar_12-03-20	0	0.004474	33.3468	107.2367	25.13	25.9	19.82	20.6	25.44	3.747	3.523	1046	10455	1.71	1.183	0	0	910.9061	0.055	0.63725	0.08925	0.93	273.25	814415	204.907	1817800	-1.26E-03	0.015387	-0.596	-0.595	11.632	59.01	619	0.1878	0.2545	0.2839	0.3524	9.01	-9.013	6943	5526	4592	0.038763
QC_Shew_11_06_5pt_b2_19Dec11_Jaguar_11-09-18_B	0.001834	0.004813	31.396	69.4674	21.62	23	11.28	17.22	22.48	3.581	3.11	930	9302	1.772	1.181	1	1	919.4737	0.11452	0.606742	0.145635	0.617	334.6	6.69E+05	191.939	1.66E+06	0.000727	0.019618	0.37	0.372	3.444	126.1	839	0.0483	0.1373	0.1967	0.2952	6.89	-6.885	4244	3349	2780	0.035971
QC_Shew_11_06_B_11May12_Cougar_12-04-03	0.001	0.005667	34.5846	86.6282	18.93	20.6	13.87	9.24	20.69	4.366	3.701	911	8873	1.702	1.128	0	0	891.4791	0.06241	0.557353	0.098526	10.8825	87.145	39241	170.369	1.31E+05	-3.52E-03	0.015142	-1.802	-1.801	50	139.4	926	0.141	0.3012	0.2765	0.2949	7.72	-7.723	5801	4842	4037	0.041367
QC_Shew_11_06_Col1_26Feb12_Cougar_11-03-14	0.004566	0.021005	33.4252	98.2791	28.68	29.78	21.13	22.2	29.3	3.73	3.009	1017	10179	1.63	1.153	0	0	895.039	0.058034	0.618943	0.112237	1.226	325.3	499100	142.131	1192200	-0.004738	0.015816	-2.242	-2.242	15.569	130.7	1002	0.1342	0.2266	0.2657	0.3616	8.39	-8.392	6374	4172	3485	0.045337
QC_Shew_11_06_col1_9Jan12_Cougar_11-10-09	0.00158	0.011759	32.4298	87.8513	22.16	22.78	17.09	19.27	21.92	3.432	3.746	964	9634	1.672	1.171	0	0	950.0147	0.104899	0.48963	0.104599	0.54	520.3	1282550	124.297	3297100	0.005772	0.016638	2.848	2.848	3.596	72.52	933	0.106	0.1927	0.2385	0.3182	8.26	-8.265	5540	3983	3343	0.039785
QC_Shew_11_06_col101_methodB_22May12_Cougar_12-04-01	0.001178	0.014284	33.7709	100.5303	18.65	20.45	11.85	15.7	20.28	4.39	3.995	1024	10242	1.62	1.132	1	1	862.0893	0.050126	0.799811	0.244641	0.331	405.4	4716600	339.121	1.11E+07	0.002022	0.013525	0.936	0.938	1.55	83.23	622	0.1543	0.2392	0.2687	0.3413	8.56	-8.561	6587	5258	4391	0.038943
QC_Shew_11_06_col102_methodB_22May12_Cougar_12-04-01	0.001022	0.013867	36.3726	94.1918	20.13	21.49	12.91	15.52	21.46	4.342	4.133	1096	10969	1.654	1.139	1	1	861.111	0.041537	0.810119	0.245159	0.414	408.4	3519200	394.385	8602900	0.002014	0.014262	0.924	0.924	2.171	83.315	622	0.1759	0.2193	0.2676	0.3394	8.61	-8.611	6637	5246	4436	0.040352
QC_Shew_11_06_Col1A_29Jan12_Cougar_11-10-09	0.001493	0.012987	32.5737	102.813	21.8	23.21	16.75	18.83	23.15	3.663	3.638	1036	10362	1.558	1.133	0	0	926.7223	0.10888	0.628111	0.137161	0.46	436.95	1668350	409.061	3488800	0.004374	0.015093	2.092	2.093	4.751	92.1	765	0.18	0.2335	0.248	0.3261	8.18	-8.185	6505	4904	3992	0.037575
QC_Shew_11_06_Col1B_16Feb12_Cougar_11-03-14	0.001954	0.018506	35.4506	122.6778	23.83	24.29	18.29	19.88	23.94	3.552	3.238	1127	11271	1.612	1.129	0	0	890.4419	0.068315	0.819295	0.212537	0.538	330	1458950	435.466	3.05E+06	0.000636	0.015041	0.3	0.303	5.651	134.8	943	0.2597	0.2801	0.3147	0.4154	9.37	-9.371	8451	6196	4992	0.038862
QC_Shew_11_06_Col1B_2Feb12_Cougar_11-10-09	0.001355	0.015515	35.9969	112.7319	23.76	24.85	17.33	12.52	24.6	3.753	3.053	1159	11593	1.598	1.146	0	0	893.453	0.089322	0.741273	0.222536	0.2855	334.4	3062800	305.773	6.65E+06	0.000209	0.016514	0.091	0.091	2.551	117.2	876	0.2038	0.2602	0.2818	0.3672	8.64	-8.639	7870	5805	4688	0.041169
QC_Shew_11_06_Col1B_8Feb12_Cougar_11-10-09	0.00117	0.008918	33.1178	103.2979	23.65	24.53	19.31	19.44	24.56	3.73	3.703	1022	10226	1.668	1.159	3	2	906.1322	0.059678	0.609982	0.119092	1.646	438.9	571210	207.512	1.40E+06	0.012616	0.019517	5.975	5.977	12.67	75.825	739	0.1945	0.2337	0.2757	0.3566	8.67	-8.674	6643	5084	4232	0.039698
QC_Shew_11_06_Col1B_9Apr12_Cougar_12-03-21	0.002124	0.016463	37.4449	75.4442	19.33	19.26	15.02	19.02	18.69	3.962	5.728	512	5126	1.336	1.066	0	0	812.8987	0.053989	0.840048	0.322724	0.373	392.2	2825700	218.891	1.68E+07	0.00125	0.008765	0.612	0.613	0.934	234.6	981	0.4044	0.3919	0.4191	0.487	11.08	-11.084	5435	4419	3581	0.050265
QC_Shew_11_06_Col1C_27Feb12_Cougar_12-02-24	0.00183	0.010064	34.623	126.2456	24.73	25.35	18.76	21.58	24.81	3.28	3.343	1061	10617	1.631	1.147	1	0	895.4325	0.060313	0.759438	0.174724	1.192	356.15	567470	290.801	1307050	-0.006111	0.016224	-2.876	-2.876	14.017	137.6	933	0.2327	0.3098	0.3373	0.4371	9.58	-9.583	8467	6391	5145	0.043343
QC_Shew_11_06_Col2_B_29May12_Cougar_12-04-03	0.001674	0.003956	33.0633	99.4154	18.35	18.7	12.14	24.99	18.64	4.001	4.089	956	9562	1.668	1.159	0	0	928.5174	0.113274	0.467004	0.071808	1.437	715.5	422395	186.521	994768	0.005064	0.013401	2.5	2.502	13.651	93.39	687	0.1468	0.2461	0.2833	0.3485	8.24	-8.244	6338	5431	4477	0.04646
QC_Shew_11_06_col202_methodB_22May12_Cougar_12-04-03	0.000728	0.011932	35.3117	97.3332	18.43	19.9	11.8	15.33	18.79	4.264	4.064	1065	10651	1.655	1.144	0	0	861.4463	0.043101	0.794109	0.248062	0.496	420	3057400	592.099	7659400	0.002665	0.014477	1.215	1.218	2.405	84.7	614	0.1754	0.2302	0.2632	0.3438	8.65	-8.647	6637	5275	4434	0.046008
QC_Shew_11_06_Col2A_23Feb12_Cougar_11-03-15	0.006164	0.034426	38.7765	85.7478	28.15	29.41	19.03	26.95	28.12	3.625	3.183	1189	11884	1.597	1.153	0	0	883.9696	0.069235	0.609578	0.052317	0.861	302.9	682825	153.455	1354600	-1.80E-03	0.014594	-0.914	-0.913	13.494	140.2	1054	0.1744	0.2293	0.2333	0.3354	8.59	-8.587	6438	3718	3126	0.054383
QC_Shew_11_06_col2A_30Dec11_Cougar_11-10-11	0.00293	0.008645	32.3107	105.6306	20.95	21.55	17.24	15.19	21.82	3.53	3.257	963	9638	1.667	1.159	10	7	929.0791	0.106284	0.602732	0.137158	0.4175	466.9	1549600	157.698	3753600	0.006787	0.017778	3.289	3.29	3.214	117.95	1069	0.136	0.2425	0.2884	0.3843	8.83	-8.826	6618	5121	4169	0.041257
QC_Shew_11_06_Col2A_9Apr12_Cougar_12-03-22	0.000334	0.021195	38.9709	76.9035	17.6	17.59	14.78	15.59	16.55	3.867	6.234	533	5337	1.324	1.062	0	0	804.7603	0.048989	0.886858	0.328149	0.433	433	2532500	334.399	1.65E+07	0.002488	0.008732	1.167	1.167	0.933	249.5	930	0.4348	0.3916	0.4436	0.5223	11.32	-11.322	5746	4815	3890	0.052442
